,settlementDate,settlementPeriod,startTime,netVolume,isPositive
10658,2020-09-19,10,2020-09-19T03:30:00Z,-693.5,0
10657,2020-09-19,11,2020-09-19T04:00:00Z,-693.5,0
10656,2020-09-19,12,2020-09-19T04:30:00Z,-693.5,0
10655,2020-09-19,13,2020-09-19T05:00:00Z,-488.5,0
10654,2020-09-19,14,2020-09-19T05:30:00Z,-488.5,0
10653,2020-09-19,15,2020-09-19T06:00:00Z,-673.5,0
10652,2020-09-19,16,2020-09-19T06:30:00Z,-673.5,0
10651,2020-09-19,17,2020-09-19T07:00:00Z,-1038.5,0
10650,2020-09-19,18,2020-09-19T07:30:00Z,-1038.5,0
10649,2020-09-19,19,2020-09-19T08:00:00Z,-1028.5,0
10648,2020-09-19,20,2020-09-19T08:30:00Z,-1028.5,0
10647,2020-09-19,21,2020-09-19T09:00:00Z,-774.0,0
10646,2020-09-19,22,2020-09-19T09:30:00Z,-774.0,0
10645,2020-09-19,23,2020-09-19T10:00:00Z,-639.0,0
10644,2020-09-19,24,2020-09-19T10:30:00Z,-639.0,0
10643,2020-09-19,25,2020-09-19T11:00:00Z,-689.0,0
10642,2020-09-19,26,2020-09-19T11:30:00Z,-688.5,0
10641,2020-09-19,27,2020-09-19T12:00:00Z,-687.5,0
10640,2020-09-19,28,2020-09-19T12:30:00Z,-694.0,0
10639,2020-09-19,29,2020-09-19T13:00:00Z,-729.0,0
10638,2020-09-19,30,2020-09-19T13:30:00Z,-729.0,0
10637,2020-09-19,31,2020-09-19T14:00:00Z,-854.0,0
10636,2020-09-19,32,2020-09-19T14:30:00Z,-850.753,0
10635,2020-09-19,33,2020-09-19T15:00:00Z,-445.663,0
10634,2020-09-19,34,2020-09-19T15:30:00Z,-447.0,0
10633,2020-09-19,35,2020-09-19T16:00:00Z,-407.0,0
10632,2020-09-19,36,2020-09-19T16:30:00Z,-407.0,0
10631,2020-09-19,37,2020-09-19T17:00:00Z,-407.0,0
10630,2020-09-19,38,2020-09-19T17:30:00Z,-407.0,0
10629,2020-09-19,39,2020-09-19T18:00:00Z,-407.0,0
10628,2020-09-19,40,2020-09-19T18:30:00Z,-407.0,0
10627,2020-09-19,41,2020-09-19T19:00:00Z,-507.0,0
10626,2020-09-19,42,2020-09-19T19:30:00Z,-507.0,0
10625,2020-09-19,43,2020-09-19T20:00:00Z,-447.0,0
10624,2020-09-19,44,2020-09-19T20:30:00Z,-639.5,0
10623,2020-09-19,45,2020-09-19T21:00:00Z,-579.5,0
10622,2020-09-19,46,2020-09-19T21:30:00Z,-512.0,0
10621,2020-09-19,47,2020-09-19T22:00:00Z,-881.5,0
10620,2020-09-19,48,2020-09-19T22:30:00Z,-881.5,0
10619,2020-09-20,1,2020-09-19T23:00:00Z,-709.0,0
10618,2020-09-20,2,2020-09-19T23:30:00Z,-709.0,0
10617,2020-09-20,3,2020-09-20T00:00:00Z,-549.0,0
10616,2020-09-20,4,2020-09-20T00:30:00Z,-549.0,0
10615,2020-09-20,5,2020-09-20T01:00:00Z,-511.5,0
10614,2020-09-20,6,2020-09-20T01:30:00Z,-511.5,0
10613,2020-09-20,7,2020-09-20T02:00:00Z,-471.5,0
10612,2020-09-20,8,2020-09-20T02:30:00Z,-471.5,0
10611,2020-09-20,9,2020-09-20T03:00:00Z,-436.5,0
10610,2020-09-20,10,2020-09-20T03:30:00Z,-436.5,0
10609,2020-09-20,11,2020-09-20T04:00:00Z,-489.0,0
10608,2020-09-20,12,2020-09-20T04:30:00Z,-489.0,0
10607,2020-09-20,13,2020-09-20T05:00:00Z,-549.0,0
10606,2020-09-20,14,2020-09-20T05:30:00Z,-548.425,0
10605,2020-09-20,15,2020-09-20T06:00:00Z,-442.075,0
10604,2020-09-20,16,2020-09-20T06:30:00Z,-459.401,0
10603,2020-09-20,17,2020-09-20T07:00:00Z,-911.932,0
10602,2020-09-20,18,2020-09-20T07:30:00Z,-916.5,0
10601,2020-09-20,19,2020-09-20T08:00:00Z,-916.5,0
10600,2020-09-20,20,2020-09-20T08:30:00Z,-916.5,0
10599,2020-09-20,21,2020-09-20T09:00:00Z,-846.5,0
10598,2020-09-20,22,2020-09-20T09:30:00Z,-793.064,0
10597,2020-09-20,23,2020-09-20T10:00:00Z,-547.769,0
10596,2020-09-20,24,2020-09-20T10:30:00Z,-554.0,0
10595,2020-09-20,25,2020-09-20T11:00:00Z,-554.0,0
10594,2020-09-20,26,2020-09-20T11:30:00Z,-554.0,0
10593,2020-09-20,27,2020-09-20T12:00:00Z,-291.0,0
10592,2020-09-20,28,2020-09-20T12:30:00Z,-291.0,0
10591,2020-09-20,29,2020-09-20T13:00:00Z,-261.0,0
10590,2020-09-20,30,2020-09-20T13:30:00Z,-261.0,0
10589,2020-09-20,31,2020-09-20T14:00:00Z,-261.0,0
10588,2020-09-20,32,2020-09-20T14:30:00Z,-261.0,0
10587,2020-09-20,33,2020-09-20T15:00:00Z,-61.0,0
10586,2020-09-20,34,2020-09-20T15:30:00Z,-61.0,0
10585,2020-09-20,35,2020-09-20T16:00:00Z,-61.0,0
10584,2020-09-20,36,2020-09-20T16:30:00Z,-61.0,0
10583,2020-09-20,37,2020-09-20T17:00:00Z,-61.0,0
10582,2020-09-20,38,2020-09-20T17:30:00Z,-61.0,0
10581,2020-09-20,39,2020-09-20T18:00:00Z,-61.0,0
10580,2020-09-20,40,2020-09-20T18:30:00Z,-49.0,0
10579,2020-09-20,41,2020-09-20T19:00:00Z,-61.0,0
10578,2020-09-20,42,2020-09-20T19:30:00Z,-61.0,0
10577,2020-09-20,43,2020-09-20T20:00:00Z,-20.25,0
10576,2020-09-20,44,2020-09-20T20:30:00Z,-61.0,0
10575,2020-09-20,45,2020-09-20T21:00:00Z,-111.0,0
10574,2020-09-20,46,2020-09-20T21:30:00Z,-111.0,0
10573,2020-09-20,47,2020-09-20T22:00:00Z,-179.0,0
10572,2020-09-20,48,2020-09-20T22:30:00Z,-179.0,0
10571,2020-09-21,1,2020-09-20T23:00:00Z,-178.617,0
10570,2020-09-21,2,2020-09-20T23:30:00Z,-113.617,0
10569,2020-09-21,3,2020-09-21T00:00:00Z,-175.0,0
10568,2020-09-21,4,2020-09-21T00:30:00Z,-179.0,0
10567,2020-09-21,5,2020-09-21T01:00:00Z,-179.0,0
10566,2020-09-21,6,2020-09-21T01:30:00Z,-179.0,0
10565,2020-09-21,7,2020-09-21T02:00:00Z,-279.0,0
10564,2020-09-21,8,2020-09-21T02:30:00Z,-279.0,0
10563,2020-09-21,9,2020-09-21T03:00:00Z,21.0,1
10562,2020-09-21,10,2020-09-21T03:30:00Z,30.0,1
10561,2020-09-21,11,2020-09-21T04:00:00Z,160.917,1
10560,2020-09-21,12,2020-09-21T04:30:00Z,141.83,1
10559,2020-09-21,13,2020-09-21T05:00:00Z,-66.163,0
10558,2020-09-21,14,2020-09-21T05:30:00Z,-79.0,0
10557,2020-09-21,15,2020-09-21T06:00:00Z,17.0,1
10556,2020-09-21,16,2020-09-21T06:30:00Z,39.0,1
10555,2020-09-21,17,2020-09-21T07:00:00Z,46.0,1
10554,2020-09-21,32,2020-09-21T14:30:00Z,34.75,1
10553,2020-09-21,33,2020-09-21T15:00:00Z,254.25,1
10552,2020-09-21,34,2020-09-21T15:30:00Z,250.0,1
10551,2020-09-21,39,2020-09-21T18:00:00Z,8.0,1
10550,2020-09-21,40,2020-09-21T18:30:00Z,24.0,1
10549,2020-09-21,46,2020-09-21T21:30:00Z,5.25,1
10548,2020-09-21,47,2020-09-21T22:00:00Z,-101.0,0
10547,2020-09-21,48,2020-09-21T22:30:00Z,-101.0,0
10546,2020-09-22,1,2020-09-21T23:00:00Z,-101.0,0
10545,2020-09-22,2,2020-09-21T23:30:00Z,-101.0,0
10544,2020-09-22,3,2020-09-22T00:00:00Z,-93.25,0
10543,2020-09-22,4,2020-09-22T00:30:00Z,-93.25,0
10542,2020-09-22,5,2020-09-22T01:00:00Z,-101.0,0
10541,2020-09-22,6,2020-09-22T01:30:00Z,-101.0,0
10540,2020-09-22,7,2020-09-22T02:00:00Z,-101.0,0
10539,2020-09-22,8,2020-09-22T02:30:00Z,-101.0,0
10538,2020-09-22,9,2020-09-22T03:00:00Z,49.0,1
10537,2020-09-22,10,2020-09-22T03:30:00Z,49.0,1
10536,2020-09-22,11,2020-09-22T04:00:00Z,-1.0,0
10535,2020-09-22,12,2020-09-22T04:30:00Z,-0.003,0
10534,2020-09-22,13,2020-09-22T05:00:00Z,-93.247,0
10533,2020-09-22,14,2020-09-22T05:30:00Z,-101.0,0
10532,2020-09-22,16,2020-09-22T06:30:00Z,8.747,1
10531,2020-09-22,17,2020-09-22T07:00:00Z,-230.66,0
10530,2020-09-22,18,2020-09-22T07:30:00Z,-252.927,0
10529,2020-09-22,19,2020-09-22T08:00:00Z,329.768,1
10528,2020-09-22,20,2020-09-22T08:30:00Z,259.298,1
10527,2020-09-22,21,2020-09-22T09:00:00Z,250.0,1
10526,2020-09-22,22,2020-09-22T09:30:00Z,250.0,1
10525,2020-09-22,23,2020-09-22T10:00:00Z,250.0,1
10524,2020-09-22,24,2020-09-22T10:30:00Z,250.0,1
10523,2020-09-22,25,2020-09-22T11:00:00Z,259.5,1
10522,2020-09-22,26,2020-09-22T11:30:00Z,256.5,1
10521,2020-09-22,27,2020-09-22T12:00:00Z,400.0,1
10520,2020-09-22,28,2020-09-22T12:30:00Z,400.0,1
10519,2020-09-22,29,2020-09-22T13:00:00Z,500.0,1
10518,2020-09-22,30,2020-09-22T13:30:00Z,500.0,1
10517,2020-09-22,31,2020-09-22T14:00:00Z,500.0,1
10516,2020-09-22,32,2020-09-22T14:30:00Z,500.0,1
10515,2020-09-22,33,2020-09-22T15:00:00Z,250.0,1
10514,2020-09-22,34,2020-09-22T15:30:00Z,262.0,1
10513,2020-09-22,35,2020-09-22T16:00:00Z,250.0,1
10512,2020-09-22,36,2020-09-22T16:30:00Z,250.0,1
10511,2020-09-22,37,2020-09-22T17:00:00Z,250.0,1
10510,2020-09-22,38,2020-09-22T17:30:00Z,250.0,1
10509,2020-09-22,39,2020-09-22T18:00:00Z,250.0,1
10508,2020-09-22,40,2020-09-22T18:30:00Z,250.0,1
10507,2020-09-22,41,2020-09-22T19:00:00Z,250.0,1
10506,2020-09-22,42,2020-09-22T19:30:00Z,250.0,1
10505,2020-09-22,43,2020-09-22T20:00:00Z,11.0,1
10504,2020-09-22,44,2020-09-22T20:30:00Z,19.719,1
10503,2020-09-22,45,2020-09-22T21:00:00Z,-107.969,0
10502,2020-09-22,46,2020-09-22T21:30:00Z,-141.5,0
10501,2020-09-22,47,2020-09-22T22:00:00Z,56.0,1
10500,2020-09-22,48,2020-09-22T22:30:00Z,56.0,1
10499,2020-09-23,1,2020-09-22T23:00:00Z,56.0,1
10498,2020-09-23,2,2020-09-22T23:30:00Z,77.0,1
10497,2020-09-23,3,2020-09-23T00:00:00Z,-41.5,0
11065,2020-09-23,3,2020-09-23T00:00:00Z,-41.5,0
11064,2020-09-23,4,2020-09-23T00:30:00Z,-100.0,0
11063,2020-09-23,5,2020-09-23T01:00:00Z,-144.0,0
11062,2020-09-23,6,2020-09-23T01:30:00Z,-144.0,0
11061,2020-09-23,7,2020-09-23T02:00:00Z,-66.667,0
11060,2020-09-23,8,2020-09-23T02:30:00Z,-116.253,0
11059,2020-09-23,9,2020-09-23T03:00:00Z,-93.997,0
11058,2020-09-23,10,2020-09-23T03:30:00Z,-143.337,0
11057,2020-09-23,11,2020-09-23T04:00:00Z,30.17,1
11056,2020-09-23,12,2020-09-23T04:30:00Z,-46.5,0
11055,2020-09-23,13,2020-09-23T05:00:00Z,-144.0,0
11054,2020-09-23,14,2020-09-23T05:30:00Z,-144.0,0
11053,2020-09-23,15,2020-09-23T06:00:00Z,250.0,1
11052,2020-09-23,16,2020-09-23T06:30:00Z,250.0,1
11051,2020-09-23,17,2020-09-23T07:00:00Z,250.0,1
11050,2020-09-23,18,2020-09-23T07:30:00Z,250.0,1
11049,2020-09-23,19,2020-09-23T08:00:00Z,10.269,1
11048,2020-09-23,20,2020-09-23T08:30:00Z,88.731,1
11047,2020-09-23,21,2020-09-23T09:00:00Z,13.0,1
11046,2020-09-23,23,2020-09-23T10:00:00Z,9.0,1
11045,2020-09-23,25,2020-09-23T11:00:00Z,76.769,1
11044,2020-09-23,26,2020-09-23T11:30:00Z,95.231,1
11043,2020-09-23,27,2020-09-23T12:00:00Z,24.0,1
11042,2020-09-23,47,2020-09-23T22:00:00Z,-56.5,0
11041,2020-09-23,48,2020-09-23T22:30:00Z,-56.5,0
11040,2020-09-24,1,2020-09-23T23:00:00Z,-59.0,0
11039,2020-09-24,2,2020-09-23T23:30:00Z,-59.0,0
11038,2020-09-24,3,2020-09-24T00:00:00Z,-9.0,0
11037,2020-09-24,4,2020-09-24T00:30:00Z,-9.0,0
11036,2020-09-24,5,2020-09-24T01:00:00Z,-116.5,0
11035,2020-09-24,6,2020-09-24T01:30:00Z,-116.5,0
11034,2020-09-24,7,2020-09-24T02:00:00Z,6.0,1
11033,2020-09-24,8,2020-09-24T02:30:00Z,6.0,1
11032,2020-09-24,9,2020-09-24T03:00:00Z,6.0,1
11031,2020-09-24,10,2020-09-24T03:30:00Z,6.0,1
11030,2020-09-24,11,2020-09-24T04:00:00Z,18.5,1
11029,2020-09-24,12,2020-09-24T04:30:00Z,33.266,1
11028,2020-09-24,13,2020-09-24T05:00:00Z,-116.747,0
11027,2020-09-24,14,2020-09-24T05:30:00Z,-258.769,0
11026,2020-09-24,15,2020-09-24T06:00:00Z,-122.731,0
11025,2020-09-24,16,2020-09-24T06:30:00Z,-141.5,0
11024,2020-09-24,17,2020-09-24T07:00:00Z,26.5,1
11023,2020-09-24,18,2020-09-24T07:30:00Z,53.5,1
11022,2020-09-24,19,2020-09-24T08:00:00Z,-18.769,0
11021,2020-09-24,20,2020-09-24T08:30:00Z,-132.5,0
11020,2020-09-24,21,2020-09-24T09:00:00Z,-132.5,0
11019,2020-09-24,22,2020-09-24T09:30:00Z,-132.5,0
11018,2020-09-24,23,2020-09-24T10:00:00Z,33.269,1
11017,2020-09-24,24,2020-09-24T10:30:00Z,62.5,1
11016,2020-09-24,25,2020-09-24T11:00:00Z,78.5,1
11015,2020-09-24,26,2020-09-24T11:30:00Z,10.231,1
11014,2020-09-24,27,2020-09-24T12:00:00Z,152.0,1
11013,2020-09-24,28,2020-09-24T12:30:00Z,14.0,1
11012,2020-09-24,29,2020-09-24T13:00:00Z,63.5,1
11011,2020-09-24,33,2020-09-24T15:00:00Z,103.413,1
11010,2020-09-24,34,2020-09-24T15:30:00Z,66.836,1
11009,2020-09-24,36,2020-09-24T16:30:00Z,76.667,1
11008,2020-09-24,37,2020-09-24T17:00:00Z,158.667,1
11007,2020-09-24,38,2020-09-24T17:30:00Z,158.25,1
11006,2020-09-24,39,2020-09-24T18:00:00Z,153.469,1
11005,2020-09-24,40,2020-09-24T18:30:00Z,158.531,1
11004,2020-09-24,41,2020-09-24T19:00:00Z,81.0,1
11003,2020-09-24,47,2020-09-24T22:00:00Z,-466.5,0
11002,2020-09-24,48,2020-09-24T22:30:00Z,-346.5,0
11001,2020-09-25,1,2020-09-24T23:00:00Z,-760.0,0
11000,2020-09-25,2,2020-09-24T23:30:00Z,-760.0,0
10999,2020-09-25,3,2020-09-25T00:00:00Z,-790.0,0
10998,2020-09-25,4,2020-09-25T00:30:00Z,-790.0,0
10997,2020-09-25,5,2020-09-25T01:00:00Z,-790.0,0
10996,2020-09-25,6,2020-09-25T01:30:00Z,-790.0,0
10995,2020-09-25,7,2020-09-25T02:00:00Z,-777.5,0
10994,2020-09-25,8,2020-09-25T02:30:00Z,-777.5,0
10993,2020-09-25,9,2020-09-25T03:00:00Z,-555.0,0
10992,2020-09-25,10,2020-09-25T03:30:00Z,-555.0,0
10991,2020-09-25,11,2020-09-25T04:00:00Z,-310.0,0
10990,2020-09-25,12,2020-09-25T04:30:00Z,-310.0,0
10989,2020-09-25,13,2020-09-25T05:00:00Z,-310.0,0
10988,2020-09-25,14,2020-09-25T05:30:00Z,-310.0,0
10987,2020-09-25,15,2020-09-25T06:00:00Z,-752.5,0
10986,2020-09-25,16,2020-09-25T06:30:00Z,-636.231,0
10985,2020-09-25,17,2020-09-25T07:00:00Z,-300.269,0
10984,2020-09-25,18,2020-09-25T07:30:00Z,-381.5,0
10983,2020-09-25,19,2020-09-25T08:00:00Z,-376.5,0
10982,2020-09-25,20,2020-09-25T08:30:00Z,-376.5,0
10981,2020-09-25,21,2020-09-25T09:00:00Z,-333.833,0
10980,2020-09-25,22,2020-09-25T09:30:00Z,-352.167,0
10979,2020-09-25,23,2020-09-25T10:00:00Z,-330.0,0
10978,2020-09-25,24,2020-09-25T10:30:00Z,-367.0,0
10977,2020-09-25,25,2020-09-25T11:00:00Z,-354.0,0
10976,2020-09-25,26,2020-09-25T11:30:00Z,-376.5,0
10975,2020-09-25,27,2020-09-25T12:00:00Z,-112.5,0
10974,2020-09-25,28,2020-09-25T12:30:00Z,-141.5,0
10973,2020-09-25,29,2020-09-25T13:00:00Z,-441.5,0
10972,2020-09-25,30,2020-09-25T13:30:00Z,-441.5,0
10971,2020-09-25,31,2020-09-25T14:00:00Z,-441.5,0
10970,2020-09-25,32,2020-09-25T14:30:00Z,-441.5,0
10969,2020-09-25,33,2020-09-25T15:00:00Z,-113.034,0
10968,2020-09-25,34,2020-09-25T15:30:00Z,-126.632,0
10967,2020-09-25,35,2020-09-25T16:00:00Z,-171.318,0
10966,2020-09-25,36,2020-09-25T16:30:00Z,-190.516,0
10965,2020-09-25,37,2020-09-25T17:00:00Z,-286.833,0
10964,2020-09-25,38,2020-09-25T17:30:00Z,-286.917,0
10963,2020-09-25,39,2020-09-25T18:00:00Z,-266.5,0
10962,2020-09-25,40,2020-09-25T18:30:00Z,-301.5,0
10961,2020-09-25,41,2020-09-25T19:00:00Z,-301.5,0
10960,2020-09-25,42,2020-09-25T19:30:00Z,-301.5,0
10959,2020-09-25,43,2020-09-25T20:00:00Z,-366.5,0
10958,2020-09-25,44,2020-09-25T20:30:00Z,-366.5,0
10957,2020-09-25,45,2020-09-25T21:00:00Z,-931.0,0
10956,2020-09-25,46,2020-09-25T21:30:00Z,-931.0,0
10955,2020-09-25,47,2020-09-25T22:00:00Z,-1084.5,0
10954,2020-09-25,48,2020-09-25T22:30:00Z,-1084.5,0
10953,2020-09-26,1,2020-09-25T23:00:00Z,-764.5,0
10952,2020-09-26,2,2020-09-25T23:30:00Z,-764.5,0
10951,2020-09-26,3,2020-09-26T00:00:00Z,-514.5,0
10950,2020-09-26,4,2020-09-26T00:30:00Z,-514.5,0
10949,2020-09-26,5,2020-09-26T01:00:00Z,-514.5,0
10948,2020-09-26,6,2020-09-26T01:30:00Z,-514.5,0
10947,2020-09-26,7,2020-09-26T02:00:00Z,-364.5,0
10946,2020-09-26,8,2020-09-26T02:30:00Z,-364.5,0
10945,2020-09-26,9,2020-09-26T03:00:00Z,-364.5,0
10944,2020-09-26,10,2020-09-26T03:30:00Z,-364.5,0
10943,2020-09-26,11,2020-09-26T04:00:00Z,-670.5,0
10942,2020-09-26,12,2020-09-26T04:30:00Z,-670.5,0
10941,2020-09-26,13,2020-09-26T05:00:00Z,-1014.5,0
10940,2020-09-26,14,2020-09-26T05:30:00Z,-1014.5,0
10939,2020-09-26,15,2020-09-26T06:00:00Z,-296.5,0
10938,2020-09-26,16,2020-09-26T06:30:00Z,-296.5,0
10937,2020-09-26,17,2020-09-26T07:00:00Z,-1076.5,0
10936,2020-09-26,18,2020-09-26T07:30:00Z,-1076.5,0
10935,2020-09-26,19,2020-09-26T08:00:00Z,-1061.5,0
10934,2020-09-26,20,2020-09-26T08:30:00Z,-1061.5,0
10933,2020-09-26,21,2020-09-26T09:00:00Z,-936.5,0
10932,2020-09-26,22,2020-09-26T09:30:00Z,-936.5,0
10931,2020-09-26,23,2020-09-26T10:00:00Z,-936.5,0
10930,2020-09-26,24,2020-09-26T10:30:00Z,-936.5,0
10929,2020-09-26,25,2020-09-26T11:00:00Z,-804.5,0
10928,2020-09-26,26,2020-09-26T11:30:00Z,-811.5,0
10927,2020-09-26,27,2020-09-26T12:00:00Z,-892.0,0
10926,2020-09-26,28,2020-09-26T12:30:00Z,-892.0,0
10925,2020-09-26,29,2020-09-26T13:00:00Z,-859.5,0
10924,2020-09-26,30,2020-09-26T13:30:00Z,-670.0,0
10923,2020-09-26,31,2020-09-26T14:00:00Z,-565.0,0
10922,2020-09-26,32,2020-09-26T14:30:00Z,-565.0,0
10921,2020-09-26,33,2020-09-26T15:00:00Z,-675.0,0
10920,2020-09-26,34,2020-09-26T15:30:00Z,-675.0,0
10919,2020-09-26,35,2020-09-26T16:00:00Z,-605.0,0
10918,2020-09-26,36,2020-09-26T16:30:00Z,-605.0,0
10917,2020-09-26,37,2020-09-26T17:00:00Z,-505.0,0
10916,2020-09-26,38,2020-09-26T17:30:00Z,-505.0,0
10915,2020-09-26,39,2020-09-26T18:00:00Z,-495.531,0
10914,2020-09-26,40,2020-09-26T18:30:00Z,-502.469,0
10913,2020-09-26,41,2020-09-26T19:00:00Z,-705.0,0
10912,2020-09-26,42,2020-09-26T19:30:00Z,-702.281,0
10911,2020-09-26,43,2020-09-26T20:00:00Z,-890.719,0
10910,2020-09-26,44,2020-09-26T20:30:00Z,-888.0,0
10909,2020-09-26,45,2020-09-26T21:00:00Z,-1035.0,0
10908,2020-09-26,46,2020-09-26T21:30:00Z,-1035.0,0
10907,2020-09-26,47,2020-09-26T22:00:00Z,-551.5,0
10906,2020-09-26,48,2020-09-26T22:30:00Z,-551.117,0
10905,2020-09-27,1,2020-09-26T23:00:00Z,-861.133,0
10904,2020-09-27,2,2020-09-26T23:30:00Z,-895.5,0
10903,2020-09-27,3,2020-09-27T00:00:00Z,-929.0,0
10902,2020-09-27,4,2020-09-27T00:30:00Z,-929.0,0
10901,2020-09-27,5,2020-09-27T01:00:00Z,-921.5,0
10900,2020-09-27,6,2020-09-27T01:30:00Z,-921.5,0
10899,2020-09-27,7,2020-09-27T02:00:00Z,-1016.5,0
10898,2020-09-27,8,2020-09-27T02:30:00Z,-1016.5,0
10897,2020-09-27,9,2020-09-27T03:00:00Z,-904.0,0
10896,2020-09-27,10,2020-09-27T03:30:00Z,-904.0,0
10895,2020-09-27,11,2020-09-27T04:00:00Z,-816.5,0
10894,2020-09-27,12,2020-09-27T04:30:00Z,-816.5,0
10893,2020-09-27,13,2020-09-27T05:00:00Z,-957.5,0
10892,2020-09-27,14,2020-09-27T05:30:00Z,-1090.5,0
10891,2020-09-27,15,2020-09-27T06:00:00Z,-542.5,0
10890,2020-09-27,16,2020-09-27T06:30:00Z,-542.5,0
10889,2020-09-27,17,2020-09-27T07:00:00Z,-926.0,0
10888,2020-09-27,18,2020-09-27T07:30:00Z,-926.0,0
10887,2020-09-27,19,2020-09-27T08:00:00Z,-826.0,0
10886,2020-09-27,20,2020-09-27T08:30:00Z,-826.0,0
10885,2020-09-27,21,2020-09-27T09:00:00Z,-561.0,0
10884,2020-09-27,22,2020-09-27T09:30:00Z,-561.0,0
10883,2020-09-27,23,2020-09-27T10:00:00Z,-561.0,0
10882,2020-09-27,24,2020-09-27T10:30:00Z,-561.0,0
10881,2020-09-27,25,2020-09-27T11:00:00Z,-561.0,0
10880,2020-09-27,26,2020-09-27T11:30:00Z,-561.0,0
10879,2020-09-27,27,2020-09-27T12:00:00Z,-561.0,0
10878,2020-09-27,28,2020-09-27T12:30:00Z,-561.0,0
10877,2020-09-27,29,2020-09-27T13:00:00Z,-531.0,0
10876,2020-09-27,30,2020-09-27T13:30:00Z,-531.0,0
10875,2020-09-27,31,2020-09-27T14:00:00Z,-531.0,0
10874,2020-09-27,32,2020-09-27T14:30:00Z,-531.0,0
10873,2020-09-27,33,2020-09-27T15:00:00Z,-195.0,0
10872,2020-09-27,34,2020-09-27T15:30:00Z,-194.503,0
10871,2020-09-27,35,2020-09-27T16:00:00Z,13.253,1
10870,2020-09-27,43,2020-09-27T20:00:00Z,-137.5,0
10869,2020-09-27,44,2020-09-27T20:30:00Z,-137.5,0
10868,2020-09-27,45,2020-09-27T21:00:00Z,-437.5,0
10867,2020-09-27,46,2020-09-27T21:30:00Z,-437.5,0
10866,2020-09-27,47,2020-09-27T22:00:00Z,-184.0,0
10865,2020-09-27,48,2020-09-27T22:30:00Z,-184.0,0
10864,2020-09-28,1,2020-09-27T23:00:00Z,-84.0,0
10863,2020-09-28,2,2020-09-27T23:30:00Z,-84.0,0
10862,2020-09-28,3,2020-09-28T00:00:00Z,-91.5,0
10861,2020-09-28,4,2020-09-28T00:30:00Z,-91.5,0
10860,2020-09-28,5,2020-09-28T01:00:00Z,-84.0,0
10859,2020-09-28,6,2020-09-28T01:30:00Z,-84.0,0
10858,2020-09-28,7,2020-09-28T02:00:00Z,-84.0,0
10857,2020-09-28,8,2020-09-28T02:30:00Z,-84.0,0
10856,2020-09-28,9,2020-09-28T03:00:00Z,116.0,1
10855,2020-09-28,10,2020-09-28T03:30:00Z,116.0,1
10854,2020-09-28,11,2020-09-28T04:00:00Z,811.0,1
10853,2020-09-28,12,2020-09-28T04:30:00Z,811.0,1
10852,2020-09-28,13,2020-09-28T05:00:00Z,1465.0,1
10851,2020-09-28,14,2020-09-28T05:30:00Z,1465.0,1
10850,2020-09-28,15,2020-09-28T06:00:00Z,1000.0,1
10849,2020-09-28,16,2020-09-28T06:30:00Z,1014.667,1
10848,2020-09-28,17,2020-09-28T07:00:00Z,500.0,1
10847,2020-09-28,18,2020-09-28T07:30:00Z,500.0,1
10846,2020-09-28,19,2020-09-28T08:00:00Z,499.0,1
10845,2020-09-28,20,2020-09-28T08:30:00Z,499.0,1
10844,2020-09-28,21,2020-09-28T09:00:00Z,800.0,1
10843,2020-09-28,22,2020-09-28T09:30:00Z,800.0,1
10842,2020-09-28,23,2020-09-28T10:00:00Z,657.0,1
10841,2020-09-28,24,2020-09-28T10:30:00Z,650.0,1
10840,2020-09-28,25,2020-09-28T11:00:00Z,526.0,1
10839,2020-09-28,26,2020-09-28T11:30:00Z,501.0,1
10838,2020-09-28,31,2020-09-28T14:00:00Z,500.0,1
10837,2020-09-28,32,2020-09-28T14:30:00Z,500.0,1
10836,2020-09-28,33,2020-09-28T15:00:00Z,700.0,1
10835,2020-09-28,34,2020-09-28T15:30:00Z,700.0,1
10834,2020-09-28,38,2020-09-28T17:30:00Z,29.0,1
10833,2020-09-28,39,2020-09-28T18:00:00Z,38.0,1
10832,2020-09-28,43,2020-09-28T20:00:00Z,247.5,1
10831,2020-09-28,44,2020-09-28T20:30:00Z,247.5,1
10830,2020-09-28,45,2020-09-28T21:00:00Z,250.0,1
10829,2020-09-28,46,2020-09-28T21:30:00Z,265.0,1
10828,2020-09-28,47,2020-09-28T22:00:00Z,24.0,1
10827,2020-09-28,48,2020-09-28T22:30:00Z,-107.5,0
10826,2020-09-29,1,2020-09-28T23:00:00Z,-162.5,0
10825,2020-09-29,2,2020-09-28T23:30:00Z,-162.5,0
10824,2020-09-29,3,2020-09-29T00:00:00Z,-157.5,0
10823,2020-09-29,4,2020-09-29T00:30:00Z,-157.5,0
10822,2020-09-29,5,2020-09-29T01:00:00Z,-187.5,0
10821,2020-09-29,6,2020-09-29T01:30:00Z,-187.5,0
10820,2020-09-29,7,2020-09-29T02:00:00Z,-182.5,0
10819,2020-09-29,8,2020-09-29T02:30:00Z,-182.5,0
10818,2020-09-29,9,2020-09-29T03:00:00Z,-157.5,0
10817,2020-09-29,10,2020-09-29T03:30:00Z,-157.5,0
10816,2020-09-29,11,2020-09-29T04:00:00Z,742.5,1
10815,2020-09-29,12,2020-09-29T04:30:00Z,850.0,1
