,settlementDate,settlementPeriod,startTime
14953,2021-01-07,13,2021-01-07T06:00:00Z
14952,2021-01-07,14,2021-01-07T06:30:00Z
14951,2021-01-07,16,2021-01-07T07:30:00Z
14950,2021-01-07,17,2021-01-07T08:00:00Z
14949,2021-01-07,18,2021-01-07T08:30:00Z
14948,2021-01-07,19,2021-01-07T09:00:00Z
14947,2021-01-07,20,2021-01-07T09:30:00Z
14946,2021-01-07,21,2021-01-07T10:00:00Z
14945,2021-01-07,22,2021-01-07T10:30:00Z
14944,2021-01-07,26,2021-01-07T12:30:00Z
14943,2021-01-07,27,2021-01-07T13:00:00Z
14942,2021-01-07,30,2021-01-07T14:30:00Z
14941,2021-01-07,32,2021-01-07T15:30:00Z
14940,2021-01-07,33,2021-01-07T16:00:00Z
14939,2021-01-07,38,2021-01-07T18:30:00Z
14938,2021-01-07,40,2021-01-07T19:30:00Z
14937,2021-01-07,41,2021-01-07T20:00:00Z
14936,2021-01-07,42,2021-01-07T20:30:00Z
14935,2021-01-07,43,2021-01-07T21:00:00Z
14934,2021-01-07,46,2021-01-07T22:30:00Z
14933,2021-01-08,13,2021-01-08T06:00:00Z
14932,2021-01-08,14,2021-01-08T06:30:00Z
14931,2021-01-08,15,2021-01-08T07:00:00Z
14930,2021-01-08,16,2021-01-08T07:30:00Z
14929,2021-01-08,19,2021-01-08T09:00:00Z
14928,2021-01-08,21,2021-01-08T10:00:00Z
14927,2021-01-08,22,2021-01-08T10:30:00Z
14926,2021-01-08,23,2021-01-08T11:00:00Z
14925,2021-01-08,24,2021-01-08T11:30:00Z
14924,2021-01-08,25,2021-01-08T12:00:00Z
14923,2021-01-08,26,2021-01-08T12:30:00Z
14922,2021-01-08,27,2021-01-08T13:00:00Z
14921,2021-01-08,29,2021-01-08T14:00:00Z
14920,2021-01-08,30,2021-01-08T14:30:00Z
14919,2021-01-08,31,2021-01-08T15:00:00Z
14918,2021-01-08,32,2021-01-08T15:30:00Z
14917,2021-01-08,33,2021-01-08T16:00:00Z
14916,2021-01-08,34,2021-01-08T16:30:00Z
14915,2021-01-08,35,2021-01-08T17:00:00Z
14914,2021-01-08,36,2021-01-08T17:30:00Z
14913,2021-01-08,37,2021-01-08T18:00:00Z
14912,2021-01-08,42,2021-01-08T20:30:00Z
14911,2021-01-08,43,2021-01-08T21:00:00Z
14910,2021-01-08,44,2021-01-08T21:30:00Z
14909,2021-01-08,45,2021-01-08T22:00:00Z
14908,2021-01-08,46,2021-01-08T22:30:00Z
14907,2021-01-08,47,2021-01-08T23:00:00Z
14906,2021-01-08,48,2021-01-08T23:30:00Z
14905,2021-01-09,1,2021-01-09T00:00:00Z
14904,2021-01-09,2,2021-01-09T00:30:00Z
14903,2021-01-09,3,2021-01-09T01:00:00Z
14902,2021-01-09,4,2021-01-09T01:30:00Z
14901,2021-01-09,5,2021-01-09T02:00:00Z
14900,2021-01-09,6,2021-01-09T02:30:00Z
14899,2021-01-09,7,2021-01-09T03:00:00Z
14898,2021-01-09,8,2021-01-09T03:30:00Z
14897,2021-01-09,9,2021-01-09T04:00:00Z
14896,2021-01-09,10,2021-01-09T04:30:00Z
14895,2021-01-09,11,2021-01-09T05:00:00Z
14894,2021-01-09,12,2021-01-09T05:30:00Z
14893,2021-01-09,13,2021-01-09T06:00:00Z
14892,2021-01-09,14,2021-01-09T06:30:00Z
14891,2021-01-09,15,2021-01-09T07:00:00Z
14890,2021-01-09,16,2021-01-09T07:30:00Z
14889,2021-01-09,17,2021-01-09T08:00:00Z
14888,2021-01-09,18,2021-01-09T08:30:00Z
14887,2021-01-09,19,2021-01-09T09:00:00Z
14886,2021-01-09,21,2021-01-09T10:00:00Z
14885,2021-01-09,22,2021-01-09T10:30:00Z
14884,2021-01-09,23,2021-01-09T11:00:00Z
14883,2021-01-09,24,2021-01-09T11:30:00Z
14882,2021-01-09,25,2021-01-09T12:00:00Z
14881,2021-01-09,26,2021-01-09T12:30:00Z
14880,2021-01-09,27,2021-01-09T13:00:00Z
14879,2021-01-09,32,2021-01-09T15:30:00Z
14878,2021-01-09,33,2021-01-09T16:00:00Z
14877,2021-01-09,34,2021-01-09T16:30:00Z
14876,2021-01-09,35,2021-01-09T17:00:00Z
14875,2021-01-09,36,2021-01-09T17:30:00Z
14874,2021-01-09,37,2021-01-09T18:00:00Z
14873,2021-01-09,40,2021-01-09T19:30:00Z
14872,2021-01-09,43,2021-01-09T21:00:00Z
14871,2021-01-09,44,2021-01-09T21:30:00Z
14870,2021-01-10,1,2021-01-10T00:00:00Z
14869,2021-01-10,2,2021-01-10T00:30:00Z
14868,2021-01-10,3,2021-01-10T01:00:00Z
14867,2021-01-10,4,2021-01-10T01:30:00Z
14866,2021-01-10,5,2021-01-10T02:00:00Z
14865,2021-01-10,6,2021-01-10T02:30:00Z
14864,2021-01-10,7,2021-01-10T03:00:00Z
14863,2021-01-10,8,2021-01-10T03:30:00Z
14862,2021-01-10,9,2021-01-10T04:00:00Z
14861,2021-01-10,10,2021-01-10T04:30:00Z
14860,2021-01-10,11,2021-01-10T05:00:00Z
14859,2021-01-10,12,2021-01-10T05:30:00Z
14858,2021-01-10,13,2021-01-10T06:00:00Z
14857,2021-01-10,14,2021-01-10T06:30:00Z
14856,2021-01-10,15,2021-01-10T07:00:00Z
14855,2021-01-10,16,2021-01-10T07:30:00Z
14854,2021-01-10,17,2021-01-10T08:00:00Z
14853,2021-01-10,18,2021-01-10T08:30:00Z
14852,2021-01-10,21,2021-01-10T10:00:00Z
14851,2021-01-10,22,2021-01-10T10:30:00Z
14850,2021-01-10,24,2021-01-10T11:30:00Z
14849,2021-01-10,25,2021-01-10T12:00:00Z
14848,2021-01-10,26,2021-01-10T12:30:00Z
14847,2021-01-10,27,2021-01-10T13:00:00Z
14846,2021-01-10,29,2021-01-10T14:00:00Z
14845,2021-01-10,32,2021-01-10T15:30:00Z
14844,2021-01-10,33,2021-01-10T16:00:00Z
14843,2021-01-10,34,2021-01-10T16:30:00Z
14842,2021-01-10,35,2021-01-10T17:00:00Z
14841,2021-01-10,36,2021-01-10T17:30:00Z
14840,2021-01-10,37,2021-01-10T18:00:00Z
14839,2021-01-10,47,2021-01-10T23:00:00Z
14838,2021-01-10,48,2021-01-10T23:30:00Z
14837,2021-01-11,1,2021-01-11T00:00:00Z
14836,2021-01-11,2,2021-01-11T00:30:00Z
14835,2021-01-11,3,2021-01-11T01:00:00Z
14834,2021-01-11,4,2021-01-11T01:30:00Z
14833,2021-01-11,5,2021-01-11T02:00:00Z
14832,2021-01-11,6,2021-01-11T02:30:00Z
14831,2021-01-11,7,2021-01-11T03:00:00Z
14830,2021-01-11,8,2021-01-11T03:30:00Z
14829,2021-01-11,9,2021-01-11T04:00:00Z
14828,2021-01-11,10,2021-01-11T04:30:00Z
14827,2021-01-11,11,2021-01-11T05:00:00Z
14826,2021-01-11,12,2021-01-11T05:30:00Z
14825,2021-01-11,13,2021-01-11T06:00:00Z
14824,2021-01-11,14,2021-01-11T06:30:00Z
14823,2021-01-11,15,2021-01-11T07:00:00Z
14822,2021-01-11,16,2021-01-11T07:30:00Z
14821,2021-01-11,17,2021-01-11T08:00:00Z
14820,2021-01-11,18,2021-01-11T08:30:00Z
14819,2021-01-11,19,2021-01-11T09:00:00Z
14818,2021-01-11,25,2021-01-11T12:00:00Z
14817,2021-01-11,26,2021-01-11T12:30:00Z
14816,2021-01-11,33,2021-01-11T16:00:00Z
14815,2021-01-11,34,2021-01-11T16:30:00Z
14814,2021-01-11,35,2021-01-11T17:00:00Z
14813,2021-01-11,36,2021-01-11T17:30:00Z
14812,2021-01-11,37,2021-01-11T18:00:00Z
14811,2021-01-11,40,2021-01-11T19:30:00Z
14810,2021-01-11,41,2021-01-11T20:00:00Z
14809,2021-01-11,42,2021-01-11T20:30:00Z
14808,2021-01-11,43,2021-01-11T21:00:00Z
14807,2021-01-11,44,2021-01-11T21:30:00Z
14806,2021-01-11,45,2021-01-11T22:00:00Z
14805,2021-01-11,47,2021-01-11T23:00:00Z
14804,2021-01-11,48,2021-01-11T23:30:00Z
14803,2021-01-12,1,2021-01-12T00:00:00Z
14802,2021-01-12,2,2021-01-12T00:30:00Z
14801,2021-01-12,3,2021-01-12T01:00:00Z
14800,2021-01-12,4,2021-01-12T01:30:00Z
14799,2021-01-12,5,2021-01-12T02:00:00Z
14798,2021-01-12,6,2021-01-12T02:30:00Z
14797,2021-01-12,7,2021-01-12T03:00:00Z
14796,2021-01-12,8,2021-01-12T03:30:00Z
14795,2021-01-12,9,2021-01-12T04:00:00Z
14794,2021-01-12,10,2021-01-12T04:30:00Z
14793,2021-01-12,11,2021-01-12T05:00:00Z
14792,2021-01-12,12,2021-01-12T05:30:00Z
14791,2021-01-12,13,2021-01-12T06:00:00Z
14790,2021-01-12,14,2021-01-12T06:30:00Z
14789,2021-01-12,17,2021-01-12T08:00:00Z
14788,2021-01-12,18,2021-01-12T08:30:00Z
14787,2021-01-12,19,2021-01-12T09:00:00Z
14786,2021-01-12,22,2021-01-12T10:30:00Z
14785,2021-01-12,28,2021-01-12T13:30:00Z
14784,2021-01-12,29,2021-01-12T14:00:00Z
14783,2021-01-12,30,2021-01-12T14:30:00Z
14782,2021-01-12,40,2021-01-12T19:30:00Z
14781,2021-01-12,41,2021-01-12T20:00:00Z
14780,2021-01-12,42,2021-01-12T20:30:00Z
14779,2021-01-12,43,2021-01-12T21:00:00Z
14778,2021-01-12,44,2021-01-12T21:30:00Z
14777,2021-01-12,46,2021-01-12T22:30:00Z
14776,2021-01-12,47,2021-01-12T23:00:00Z
14775,2021-01-12,48,2021-01-12T23:30:00Z
14774,2021-01-13,1,2021-01-13T00:00:00Z
15209,2021-01-13,1,2021-01-13T00:00:00Z
15208,2021-01-13,2,2021-01-13T00:30:00Z
15207,2021-01-13,3,2021-01-13T01:00:00Z
15206,2021-01-13,4,2021-01-13T01:30:00Z
15205,2021-01-13,5,2021-01-13T02:00:00Z
15204,2021-01-13,6,2021-01-13T02:30:00Z
15203,2021-01-13,7,2021-01-13T03:00:00Z
15202,2021-01-13,8,2021-01-13T03:30:00Z
15201,2021-01-13,9,2021-01-13T04:00:00Z
15200,2021-01-13,10,2021-01-13T04:30:00Z
15199,2021-01-13,13,2021-01-13T06:00:00Z
15198,2021-01-13,17,2021-01-13T08:00:00Z
15197,2021-01-13,18,2021-01-13T08:30:00Z
15196,2021-01-13,19,2021-01-13T09:00:00Z
15195,2021-01-13,21,2021-01-13T10:00:00Z
15194,2021-01-13,22,2021-01-13T10:30:00Z
15193,2021-01-13,24,2021-01-13T11:30:00Z
15192,2021-01-13,25,2021-01-13T12:00:00Z
15191,2021-01-13,41,2021-01-13T20:00:00Z
15190,2021-01-13,43,2021-01-13T21:00:00Z
15189,2021-01-13,46,2021-01-13T22:30:00Z
15188,2021-01-13,47,2021-01-13T23:00:00Z
15187,2021-01-13,48,2021-01-13T23:30:00Z
15186,2021-01-14,1,2021-01-14T00:00:00Z
15185,2021-01-14,2,2021-01-14T00:30:00Z
15184,2021-01-14,3,2021-01-14T01:00:00Z
15183,2021-01-14,4,2021-01-14T01:30:00Z
15182,2021-01-14,5,2021-01-14T02:00:00Z
15181,2021-01-14,6,2021-01-14T02:30:00Z
15180,2021-01-14,7,2021-01-14T03:00:00Z
15179,2021-01-14,8,2021-01-14T03:30:00Z
15178,2021-01-14,9,2021-01-14T04:00:00Z
15177,2021-01-14,10,2021-01-14T04:30:00Z
15176,2021-01-14,11,2021-01-14T05:00:00Z
15175,2021-01-14,12,2021-01-14T05:30:00Z
15174,2021-01-14,13,2021-01-14T06:00:00Z
15173,2021-01-14,14,2021-01-14T06:30:00Z
15172,2021-01-14,15,2021-01-14T07:00:00Z
15171,2021-01-14,16,2021-01-14T07:30:00Z
15170,2021-01-14,17,2021-01-14T08:00:00Z
15169,2021-01-14,18,2021-01-14T08:30:00Z
15168,2021-01-14,24,2021-01-14T11:30:00Z
15167,2021-01-14,25,2021-01-14T12:00:00Z
15166,2021-01-14,26,2021-01-14T12:30:00Z
15165,2021-01-14,27,2021-01-14T13:00:00Z
15164,2021-01-14,34,2021-01-14T16:30:00Z
15163,2021-01-14,48,2021-01-14T23:30:00Z
15162,2021-01-15,1,2021-01-15T00:00:00Z
15161,2021-01-15,2,2021-01-15T00:30:00Z
15160,2021-01-15,3,2021-01-15T01:00:00Z
15159,2021-01-15,4,2021-01-15T01:30:00Z
15158,2021-01-15,5,2021-01-15T02:00:00Z
15157,2021-01-15,6,2021-01-15T02:30:00Z
15156,2021-01-15,7,2021-01-15T03:00:00Z
15155,2021-01-15,8,2021-01-15T03:30:00Z
15154,2021-01-15,9,2021-01-15T04:00:00Z
15153,2021-01-15,10,2021-01-15T04:30:00Z
15152,2021-01-15,11,2021-01-15T05:00:00Z
15151,2021-01-15,12,2021-01-15T05:30:00Z
15150,2021-01-15,13,2021-01-15T06:00:00Z
15149,2021-01-15,14,2021-01-15T06:30:00Z
15148,2021-01-15,15,2021-01-15T07:00:00Z
15147,2021-01-15,16,2021-01-15T07:30:00Z
15146,2021-01-15,17,2021-01-15T08:00:00Z
15145,2021-01-15,18,2021-01-15T08:30:00Z
15144,2021-01-15,19,2021-01-15T09:00:00Z
15143,2021-01-15,20,2021-01-15T09:30:00Z
15142,2021-01-15,21,2021-01-15T10:00:00Z
15141,2021-01-15,22,2021-01-15T10:30:00Z
15140,2021-01-15,23,2021-01-15T11:00:00Z
15139,2021-01-15,25,2021-01-15T12:00:00Z
15138,2021-01-15,29,2021-01-15T14:00:00Z
15137,2021-01-15,33,2021-01-15T16:00:00Z
15136,2021-01-15,34,2021-01-15T16:30:00Z
15135,2021-01-15,35,2021-01-15T17:00:00Z
15134,2021-01-15,36,2021-01-15T17:30:00Z
15133,2021-01-15,37,2021-01-15T18:00:00Z
15132,2021-01-15,38,2021-01-15T18:30:00Z
15131,2021-01-15,39,2021-01-15T19:00:00Z
15130,2021-01-15,40,2021-01-15T19:30:00Z
15129,2021-01-15,41,2021-01-15T20:00:00Z
15128,2021-01-15,42,2021-01-15T20:30:00Z
15127,2021-01-15,45,2021-01-15T22:00:00Z
15126,2021-01-15,46,2021-01-15T22:30:00Z
15125,2021-01-15,47,2021-01-15T23:00:00Z
15124,2021-01-15,48,2021-01-15T23:30:00Z
15123,2021-01-16,1,2021-01-16T00:00:00Z
15122,2021-01-16,2,2021-01-16T00:30:00Z
15121,2021-01-16,3,2021-01-16T01:00:00Z
15120,2021-01-16,4,2021-01-16T01:30:00Z
15119,2021-01-16,5,2021-01-16T02:00:00Z
15118,2021-01-16,6,2021-01-16T02:30:00Z
15117,2021-01-16,7,2021-01-16T03:00:00Z
15116,2021-01-16,8,2021-01-16T03:30:00Z
15115,2021-01-16,9,2021-01-16T04:00:00Z
15114,2021-01-16,10,2021-01-16T04:30:00Z
15113,2021-01-16,11,2021-01-16T05:00:00Z
15112,2021-01-16,12,2021-01-16T05:30:00Z
15111,2021-01-16,13,2021-01-16T06:00:00Z
15110,2021-01-16,14,2021-01-16T06:30:00Z
15109,2021-01-16,15,2021-01-16T07:00:00Z
15108,2021-01-16,16,2021-01-16T07:30:00Z
15107,2021-01-16,17,2021-01-16T08:00:00Z
15106,2021-01-16,18,2021-01-16T08:30:00Z
15105,2021-01-16,19,2021-01-16T09:00:00Z
15104,2021-01-16,20,2021-01-16T09:30:00Z
15103,2021-01-16,21,2021-01-16T10:00:00Z
15102,2021-01-16,22,2021-01-16T10:30:00Z
15101,2021-01-16,29,2021-01-16T14:00:00Z
15100,2021-01-16,33,2021-01-16T16:00:00Z
15099,2021-01-16,34,2021-01-16T16:30:00Z
15098,2021-01-16,35,2021-01-16T17:00:00Z
15097,2021-01-16,36,2021-01-16T17:30:00Z
15096,2021-01-16,37,2021-01-16T18:00:00Z
15095,2021-01-16,38,2021-01-16T18:30:00Z
15094,2021-01-16,41,2021-01-16T20:00:00Z
15093,2021-01-16,42,2021-01-16T20:30:00Z
15092,2021-01-16,43,2021-01-16T21:00:00Z
15091,2021-01-16,44,2021-01-16T21:30:00Z
15090,2021-01-16,45,2021-01-16T22:00:00Z
15089,2021-01-16,46,2021-01-16T22:30:00Z
15088,2021-01-16,47,2021-01-16T23:00:00Z
15087,2021-01-16,48,2021-01-16T23:30:00Z
15086,2021-01-17,1,2021-01-17T00:00:00Z
15085,2021-01-17,2,2021-01-17T00:30:00Z
15084,2021-01-17,3,2021-01-17T01:00:00Z
15083,2021-01-17,4,2021-01-17T01:30:00Z
15082,2021-01-17,5,2021-01-17T02:00:00Z
15081,2021-01-17,6,2021-01-17T02:30:00Z
15080,2021-01-17,7,2021-01-17T03:00:00Z
15079,2021-01-17,8,2021-01-17T03:30:00Z
15078,2021-01-17,9,2021-01-17T04:00:00Z
15077,2021-01-17,10,2021-01-17T04:30:00Z
15076,2021-01-17,11,2021-01-17T05:00:00Z
15075,2021-01-17,12,2021-01-17T05:30:00Z
15074,2021-01-17,13,2021-01-17T06:00:00Z
15073,2021-01-17,14,2021-01-17T06:30:00Z
15072,2021-01-17,15,2021-01-17T07:00:00Z
15071,2021-01-17,16,2021-01-17T07:30:00Z
15070,2021-01-17,17,2021-01-17T08:00:00Z
15069,2021-01-17,18,2021-01-17T08:30:00Z
15068,2021-01-17,19,2021-01-17T09:00:00Z
15067,2021-01-17,20,2021-01-17T09:30:00Z
15066,2021-01-17,21,2021-01-17T10:00:00Z
15065,2021-01-17,22,2021-01-17T10:30:00Z
15064,2021-01-17,23,2021-01-17T11:00:00Z
15063,2021-01-17,24,2021-01-17T11:30:00Z
15062,2021-01-17,25,2021-01-17T12:00:00Z
15061,2021-01-17,26,2021-01-17T12:30:00Z
15060,2021-01-17,27,2021-01-17T13:00:00Z
15059,2021-01-17,28,2021-01-17T13:30:00Z
15058,2021-01-17,34,2021-01-17T16:30:00Z
15057,2021-01-17,35,2021-01-17T17:00:00Z
15056,2021-01-17,38,2021-01-17T18:30:00Z
15055,2021-01-17,40,2021-01-17T19:30:00Z
15054,2021-01-17,41,2021-01-17T20:00:00Z
15053,2021-01-17,42,2021-01-17T20:30:00Z
15052,2021-01-17,43,2021-01-17T21:00:00Z
15051,2021-01-17,44,2021-01-17T21:30:00Z
15050,2021-01-17,45,2021-01-17T22:00:00Z
15049,2021-01-17,46,2021-01-17T22:30:00Z
15048,2021-01-17,47,2021-01-17T23:00:00Z
15047,2021-01-17,48,2021-01-17T23:30:00Z
15046,2021-01-18,1,2021-01-18T00:00:00Z
15045,2021-01-18,2,2021-01-18T00:30:00Z
15044,2021-01-18,3,2021-01-18T01:00:00Z
15043,2021-01-18,4,2021-01-18T01:30:00Z
15042,2021-01-18,5,2021-01-18T02:00:00Z
15041,2021-01-18,6,2021-01-18T02:30:00Z
15040,2021-01-18,7,2021-01-18T03:00:00Z
15039,2021-01-18,8,2021-01-18T03:30:00Z
15038,2021-01-18,9,2021-01-18T04:00:00Z
15037,2021-01-18,10,2021-01-18T04:30:00Z
15036,2021-01-18,11,2021-01-18T05:00:00Z
15035,2021-01-18,12,2021-01-18T05:30:00Z
15034,2021-01-18,13,2021-01-18T06:00:00Z
15033,2021-01-18,14,2021-01-18T06:30:00Z
15032,2021-01-18,15,2021-01-18T07:00:00Z
15031,2021-01-18,16,2021-01-18T07:30:00Z
15030,2021-01-18,17,2021-01-18T08:00:00Z
15029,2021-01-18,18,2021-01-18T08:30:00Z
15028,2021-01-18,19,2021-01-18T09:00:00Z
15027,2021-01-18,20,2021-01-18T09:30:00Z
15026,2021-01-18,21,2021-01-18T10:00:00Z
15025,2021-01-18,22,2021-01-18T10:30:00Z
15024,2021-01-18,23,2021-01-18T11:00:00Z
15023,2021-01-18,25,2021-01-18T12:00:00Z
15022,2021-01-18,27,2021-01-18T13:00:00Z
15021,2021-01-18,28,2021-01-18T13:30:00Z
15020,2021-01-18,29,2021-01-18T14:00:00Z
15019,2021-01-18,31,2021-01-18T15:00:00Z
15018,2021-01-18,32,2021-01-18T15:30:00Z
15017,2021-01-18,41,2021-01-18T20:00:00Z
15016,2021-01-18,45,2021-01-18T22:00:00Z
15015,2021-01-18,46,2021-01-18T22:30:00Z
15014,2021-01-18,47,2021-01-18T23:00:00Z
15013,2021-01-18,48,2021-01-18T23:30:00Z
15012,2021-01-19,1,2021-01-19T00:00:00Z
15011,2021-01-19,2,2021-01-19T00:30:00Z
15010,2021-01-19,3,2021-01-19T01:00:00Z
15009,2021-01-19,4,2021-01-19T01:30:00Z
15008,2021-01-19,5,2021-01-19T02:00:00Z
15007,2021-01-19,6,2021-01-19T02:30:00Z
15006,2021-01-19,7,2021-01-19T03:00:00Z
15005,2021-01-19,8,2021-01-19T03:30:00Z
15004,2021-01-19,9,2021-01-19T04:00:00Z
15003,2021-01-19,10,2021-01-19T04:30:00Z
15002,2021-01-19,11,2021-01-19T05:00:00Z
15001,2021-01-19,12,2021-01-19T05:30:00Z
15000,2021-01-19,13,2021-01-19T06:00:00Z
14999,2021-01-19,14,2021-01-19T06:30:00Z
14998,2021-01-19,15,2021-01-19T07:00:00Z
14997,2021-01-19,16,2021-01-19T07:30:00Z
14996,2021-01-19,17,2021-01-19T08:00:00Z
14995,2021-01-19,18,2021-01-19T08:30:00Z
14994,2021-01-19,22,2021-01-19T10:30:00Z
14993,2021-01-19,23,2021-01-19T11:00:00Z
14992,2021-01-19,25,2021-01-19T12:00:00Z
14991,2021-01-19,26,2021-01-19T12:30:00Z
14990,2021-01-19,27,2021-01-19T13:00:00Z
14989,2021-01-19,28,2021-01-19T13:30:00Z
14988,2021-01-19,29,2021-01-19T14:00:00Z
14987,2021-01-19,30,2021-01-19T14:30:00Z
14986,2021-01-19,45,2021-01-19T22:00:00Z
14985,2021-01-19,46,2021-01-19T22:30:00Z
14984,2021-01-19,47,2021-01-19T23:00:00Z
14983,2021-01-19,48,2021-01-19T23:30:00Z
14982,2021-01-20,1,2021-01-20T00:00:00Z
15392,2021-01-20,1,2021-01-20T00:00:00Z
15391,2021-01-20,2,2021-01-20T00:30:00Z
15390,2021-01-20,3,2021-01-20T01:00:00Z
15389,2021-01-20,4,2021-01-20T01:30:00Z
15388,2021-01-20,5,2021-01-20T02:00:00Z
15387,2021-01-20,6,2021-01-20T02:30:00Z
15386,2021-01-20,7,2021-01-20T03:00:00Z
15385,2021-01-20,8,2021-01-20T03:30:00Z
15384,2021-01-20,9,2021-01-20T04:00:00Z
15383,2021-01-20,10,2021-01-20T04:30:00Z
15382,2021-01-20,11,2021-01-20T05:00:00Z
15381,2021-01-20,12,2021-01-20T05:30:00Z
15380,2021-01-20,13,2021-01-20T06:00:00Z
15379,2021-01-20,14,2021-01-20T06:30:00Z
15378,2021-01-20,15,2021-01-20T07:00:00Z
15377,2021-01-20,16,2021-01-20T07:30:00Z
15376,2021-01-20,17,2021-01-20T08:00:00Z
15375,2021-01-20,18,2021-01-20T08:30:00Z
15374,2021-01-20,19,2021-01-20T09:00:00Z
15373,2021-01-20,20,2021-01-20T09:30:00Z
15372,2021-01-20,21,2021-01-20T10:00:00Z
15371,2021-01-20,22,2021-01-20T10:30:00Z
15370,2021-01-20,23,2021-01-20T11:00:00Z
15369,2021-01-20,25,2021-01-20T12:00:00Z
15368,2021-01-20,26,2021-01-20T12:30:00Z
15367,2021-01-20,27,2021-01-20T13:00:00Z
15366,2021-01-20,30,2021-01-20T14:30:00Z
15365,2021-01-20,31,2021-01-20T15:00:00Z
15364,2021-01-20,32,2021-01-20T15:30:00Z
15363,2021-01-20,33,2021-01-20T16:00:00Z
15362,2021-01-20,35,2021-01-20T17:00:00Z
15361,2021-01-20,36,2021-01-20T17:30:00Z
15360,2021-01-20,38,2021-01-20T18:30:00Z
15359,2021-01-20,40,2021-01-20T19:30:00Z
15358,2021-01-20,43,2021-01-20T21:00:00Z
15357,2021-01-20,45,2021-01-20T22:00:00Z
15356,2021-01-20,46,2021-01-20T22:30:00Z
15355,2021-01-20,47,2021-01-20T23:00:00Z
15354,2021-01-20,48,2021-01-20T23:30:00Z
15353,2021-01-21,1,2021-01-21T00:00:00Z
15352,2021-01-21,2,2021-01-21T00:30:00Z
15351,2021-01-21,3,2021-01-21T01:00:00Z
15350,2021-01-21,4,2021-01-21T01:30:00Z
15349,2021-01-21,5,2021-01-21T02:00:00Z
15348,2021-01-21,6,2021-01-21T02:30:00Z
15347,2021-01-21,7,2021-01-21T03:00:00Z
15346,2021-01-21,8,2021-01-21T03:30:00Z
15345,2021-01-21,9,2021-01-21T04:00:00Z
15344,2021-01-21,10,2021-01-21T04:30:00Z
15343,2021-01-21,11,2021-01-21T05:00:00Z
15342,2021-01-21,12,2021-01-21T05:30:00Z
15341,2021-01-21,13,2021-01-21T06:00:00Z
15340,2021-01-21,14,2021-01-21T06:30:00Z
15339,2021-01-21,15,2021-01-21T07:00:00Z
15338,2021-01-21,16,2021-01-21T07:30:00Z
15337,2021-01-21,25,2021-01-21T12:00:00Z
15336,2021-01-21,33,2021-01-21T16:00:00Z
15335,2021-01-21,34,2021-01-21T16:30:00Z
15334,2021-01-21,35,2021-01-21T17:00:00Z
15333,2021-01-21,36,2021-01-21T17:30:00Z
15332,2021-01-21,37,2021-01-21T18:00:00Z
15331,2021-01-21,38,2021-01-21T18:30:00Z
15330,2021-01-21,39,2021-01-21T19:00:00Z
15329,2021-01-21,41,2021-01-21T20:00:00Z
15328,2021-01-21,42,2021-01-21T20:30:00Z
15327,2021-01-21,45,2021-01-21T22:00:00Z
15326,2021-01-21,46,2021-01-21T22:30:00Z
15325,2021-01-21,47,2021-01-21T23:00:00Z
15324,2021-01-21,48,2021-01-21T23:30:00Z
15323,2021-01-22,1,2021-01-22T00:00:00Z
15322,2021-01-22,2,2021-01-22T00:30:00Z
15321,2021-01-22,3,2021-01-22T01:00:00Z
15320,2021-01-22,4,2021-01-22T01:30:00Z
15319,2021-01-22,5,2021-01-22T02:00:00Z
15318,2021-01-22,6,2021-01-22T02:30:00Z
15317,2021-01-22,7,2021-01-22T03:00:00Z
15316,2021-01-22,8,2021-01-22T03:30:00Z
15315,2021-01-22,9,2021-01-22T04:00:00Z
15314,2021-01-22,10,2021-01-22T04:30:00Z
15313,2021-01-22,11,2021-01-22T05:00:00Z
15312,2021-01-22,12,2021-01-22T05:30:00Z
15311,2021-01-22,13,2021-01-22T06:00:00Z
15310,2021-01-22,14,2021-01-22T06:30:00Z
15309,2021-01-22,17,2021-01-22T08:00:00Z
15308,2021-01-22,18,2021-01-22T08:30:00Z
15307,2021-01-22,19,2021-01-22T09:00:00Z
15306,2021-01-22,20,2021-01-22T09:30:00Z
15305,2021-01-22,21,2021-01-22T10:00:00Z
15304,2021-01-22,23,2021-01-22T11:00:00Z
15303,2021-01-22,29,2021-01-22T14:00:00Z
15302,2021-01-22,30,2021-01-22T14:30:00Z
15301,2021-01-22,34,2021-01-22T16:30:00Z
15300,2021-01-22,35,2021-01-22T17:00:00Z
15299,2021-01-22,37,2021-01-22T18:00:00Z
15298,2021-01-22,38,2021-01-22T18:30:00Z
15297,2021-01-22,41,2021-01-22T20:00:00Z
15296,2021-01-22,42,2021-01-22T20:30:00Z
15295,2021-01-22,44,2021-01-22T21:30:00Z
15294,2021-01-22,45,2021-01-22T22:00:00Z
15293,2021-01-23,3,2021-01-23T01:00:00Z
15292,2021-01-23,21,2021-01-23T10:00:00Z
15291,2021-01-23,34,2021-01-23T16:30:00Z
15290,2021-01-23,35,2021-01-23T17:00:00Z
15289,2021-01-23,36,2021-01-23T17:30:00Z
15288,2021-01-23,37,2021-01-23T18:00:00Z
15287,2021-01-23,38,2021-01-23T18:30:00Z
15286,2021-01-23,39,2021-01-23T19:00:00Z
15285,2021-01-23,45,2021-01-23T22:00:00Z
15284,2021-01-23,46,2021-01-23T22:30:00Z
